id,sentence_id,tag,quote,correction,start,end,annotation_source
103056,8739003,asp,приходил,пришёл,3,4,manual
103057,8739004,"gender,ortho",Увидила,Увидел,0,1,manual
103058,8739005,prep,с,в,1,2,manual
103059,8739009,"tense,agrgender,agrpers",оказаться,оказалось,8,9,manual
103060,8739010,idiom,Они  оседлают  раньше  своего  конька.,,0,6,manual
103061,8739012,ref,Она,Он,0,1,manual
103062,8739014,not-clear,"Она   думала,   Ива   это <  нрзб>   долго.",,0,10,manual
103063,8740004,"tense,lex",пошли,ходят,3,4,manual
103064,8740005,ref,так,там,1,2,manual
103065,8740007,agrnum,ссорится,ссорятся,2,3,manual
103066,8740008,"constr,agrstr",зовут   Лёша,,3,5,manual
103067,8740008,agrnum,пришли,пришёл,7,8,manual
103068,8740009,ortho,Увидил,Увидел,0,1,manual
103069,8740009,gov,Миша,Мишу,1,2,manual
103070,8740009,gov,девушка,девушку,4,5,manual
103071,8740013,gov,Маша,Машу,0,1,manual
103072,8740013,"miss,ref",очень,это очень,1,2,manual
103073,8740015,gov,Миши,Мишу,2,3,manual
103074,8740016,gov,Маши,Машу,2,3,manual
103075,8740018,lex,почитает,читает,3,4,manual
103076,8740018,"gov,agrcase",в   читальный   зал,в читальном зале,4,7,manual
103077,8740019,asp,подарил,дарил,4,5,manual
103078,8740019,gov,Маши,Маше,6,7,manual
103079,8740021,lex,Меньше,Через,0,1,manual
103080,8740021,"prep,miss",другой   девушкой,с другой девушкой,4,6,manual
103082,8740022,idiom,исчезает   из   глаз,,1,4,manual
103083,8741004,"gov,agrcase",Наш   логотип,Нашим логотипом,0,2,manual
103084,8741004,"num,agrnum",наши   продукции,наша продукция,8,10,manual
103085,8741004,agrnum,здоровые   и   безопасные,здоровая и безопасная,12,15,manual
103086,8741005,"num,agrnum",различные   косметики,различную косметику,3,5,manual
103087,8741007,lex,Тоже,Также,0,1,manual
103088,8741008,ortho,горантирую,гарантирую,1,2,manual
103089,8742012,"num,agrnum",хорошие   продукции,хорошая продукция,3,5,manual
103090,8742013,"space,ortho",не   нужно,ненужно,6,8,manual
103091,8742014,ortho,паспы,пасты,10,11,manual
103092,8743001,ortho,сколо,скоро,7,8,manual
103093,8743007,tense,хочет,хотел,8,9,manual
103094,8744004,asp,помогать,помочь,1,2,manual
103095,8744006,gov,паста,пасту,1,2,manual
103096,8744006,agrcase,Какая,Какую,0,1,manual
103097,8744011,"lex,not-clear",в   использовании,,3,5,manual
103098,8745006,"ref,gov",вам,вас,1,2,manual
75610,8745010,"morph,altern",садйтесь,садитесь,4,5,manual
103100,8745010,"miss,prep,agrstr,constr",это   стол,за этот стол,7,9,manual
119098,8761001,"ortho,translit",Скандэр,Скандер,2,3,manual
79684,8761003,"lex,extra",выходной   отпуск,отпуск,5,7,manual
93250,8761003,"syntax,gov,prep",После   трёхлетная   изучение,После трёх лет учёбы,0,3,manual
93251,8761003,"lex,subst",уехать,поехать,8,9,manual
72911,8761004,"syntax,gov,miss",старые   знакомые,старых знакомых,4,6,manual
93252,8761004,"syntax,asp",видел,увидел,3,4,manual
93253,8761005,"ortho,subst,infl",лудой,людей,1,2,manual
93254,8761005,"ortho,subst",следуюший,следующий,4,5,manual
73159,8761006,"syntax,constr,prep",холл,холле,2,3,manual
73160,8761006,"syntax,agrnum",было,были,4,5,manual
79201,8761006,"morph,altern,infl",столя,столы,10,11,manual
79686,8761006,"ortho,subst",гловном,главном,1,2,manual
81727,8761006,"ortho,subst",стули,,6,7,manual
93255,8761006,"lex,subst",верхние,высокие,12,13,manual
81728,8761007,"syntax,constr,prep,subst",На   кражданскем   самолёте,В гражданском самолёте,0,3,manual
93256,8761007,"syntax,gov,miss",рабочие,рабочих,5,6,manual
93257,8761007,"syntax,constr,lex,miss",военные   самолёты,там были военные самолёты,7,9,manual
79688,8761008,"ortho,extra",разссказал,рассказал,3,4,manual
79690,8761008,"syntax,gov,prep,miss",свой   безработный   жизнь.,о своей безработной жизни.,4,8,manual
73418,8761009,"syntax,asp",понимал,понял:,3,4,manual
79691,8761009,"ortho,miss",Приежая,Приезжая,0,1,manual
79692,8761009,"ortho,subst",шарче,"жарче,",6,7,manual
93258,8761009,"disc,lex,extra",чем   тогдашний   климат,чем тогдашний,7,10,manual
73419,8761010,"syntax,asp",понимал,понял:,2,3,manual
79203,8761010,"ortho,miss,infl",новы,новый,8,9,manual
79693,8761010,"ortho,subst",полеряла,потеряла,4,5,manual
79695,8761010,"morph,altern",с,со,10,11,manual
93260,8761010,"lex,subst",компютером,ноутбуком,13,14,manual
93261,8762001,"syntax,gov",аэропорту   Ницу,"Ниццы,",3,5,manual
93262,8762001,"syntax,constr,impers",я   нужно,мне нужно,7,9,manual
93263,8762001,"syntax,constr,prep,subst",улемать   для   Россий,улетать в Россию,9,12,manual
81736,8762002,"ortho,subst",парикматерском,парикмахерской,5,6,manual
130606,8762002,"syntax,agrgender",болшом,большой,4,5,manual
93266,8762003,"disc,constr",стоит   для   ждать   мой   рейс,стою и жду мой рейс,3,8,manual
93267,8762003,"syntax,constr,prep,subst",на   моём   любимом   францизском   кафе,в моём любимом французском кафе,9,14,manual
73167,8762004,"syntax,agrgender",два,две,4,5,manual
81743,8762004,"syntax,constr,prep",перед   мне,передо мной,1,3,manual
140406,8762004,"lex,subst",есть,,3,4,manual
93270,8762005,"lex,subst",Более   длинный,Дальше,0,2,manual
93271,8762005,"syntax,constr,impers",я   можно,можно,2,4,manual
93273,8762006,"syntax,gov,prep,subst",оздеются   с   интересными   одеждами,одеваются в интересную одежду,1,5,manual
79189,8762007,"morph,deriv",рюбями,блюдами,9,10,manual
81750,8762007,"ortho,subst",бзрослый,взрослый,3,4,manual
81752,8762007,"syntax,agrcase",ресторане,ресторан,6,7,manual
93274,8762007,"morph,infl",дорогый,дорогой,5,6,manual
93275,8762007,"lex,subst",Задний,Позади,0,1,manual
81756,8762008,"disc,wo",учащийся   грип,группу учащихся,7,9,manual
93276,8762008,"morph,altern,infl",горячое,горячее,3,4,manual
93278,8762008,"morph,gender",кафе,кофе,4,5,manual
93279,8762008,"morph,num",багажими,багажом,10,11,manual
79192,8762009,"morph,deriv",залётые,теплые,6,7,manual
79193,8762009,"morph,altern,infl",шуби,шубы,9,10,manual
79194,8762009,"morph,deriv,miss",зимые,зимние,8,9,manual
93280,8762009,"lex,subst",надеют,носят,1,2,manual
93281,8762009,"lex,subst",и   также,а также,4,6,manual
80213,8762010,"lex,subst",Вопреки,Напротив,0,1,manual
93283,8762010,"syntax,constr,prep,subst",с   новом   шлёковом   платьей,в новом шёлковом платье,4,8,manual
93285,8762010,"disc,lex,miss",девушке   на   справа,девушка стоит справа,1,4,manual
73173,8762011,"syntax,agrgender",этой,этом,1,2,manual
81767,8762011,"ortho,graph",аеропорту,аэропорту,2,3,manual
81768,8762011,"lex,subst",старшая,старая,5,6,manual
93286,8762011,"disc,lex,miss",где   утренном   хлеб,где продают утренний хлеб,7,10,manual
80212,8762013,"lex,subst",Ближный,Рядом,0,1,manual
93288,8762013,"ortho,transp",этсь,есть,4,5,manual
93289,8762013,"syntax,constr",это   маленкая   булочная,с этой маленькой булочной,1,4,manual
93290,8762013,"ortho,translit",дути   фри,дьюти фри,9,11,manual
81772,8762014,"ortho,miss",маленкые,маленькие,4,5,manual
81773,8762014,"ortho,graph",идрают,играют,6,7,manual
81774,8762014,"morph,altern",с,со,7,8,manual
81775,8762014,"ortho,extra",своемим,своими,8,9,manual
93291,8762015,"morph,deriv",идёть,иду,2,3,manual
93293,8762015,"syntax,agrcase",моём,мой,4,5,manual
93294,8770001,"disc,lex,miss",Я   учёный   в   университете,Я работаю учёным в университете,0,4,manual
93297,8770002,"disc,constr",Сегодна   я   иду   в   аэропорту   а   небо   солнечный.,,0,9,manual
79696,8770003,"lex,subst",немой,молчит,5,6,manual
93298,8770003,"syntax,constr,miss",Мои   такси   быстри,"Моё такси едет быстро,",0,3,manual
93299,8770004,"syntax,constr,conj,subst",маме   а   его   стара   подруга,мамой и ее старой подругой,2,7,manual
81783,8770005,"ortho,subst",путишествие,путешествие,3,4,manual
93300,8770005,"syntax,agrcase",всех,все,2,3,manual
79701,8770006,"ortho,subst",астанавается,останавливается,1,2,manual
79704,8770006,"syntax,constr,prep",в   болшое   аэропорт,в большом аэропорту,2,5,manual
93302,8770006,"disc,lex,miss",аэророрт   блиский   в   болrе,аэропорт находится рядом с Волгой,8,12,manual
81787,8770007,"ortho,extra",гражданскиих,гражданских,6,7,manual
93303,8770007,"syntax,gov",Из    улице,Из улицы,0,2,manual
93304,8770007,"morph,altern,infl",военниих,военных,4,5,manual
93305,8770007,"ortho,subst",самалётов,самолётов,7,8,manual
